"","time","NH","Tropical","SH","Global"
"1",100,0.8834299238,0.979491320875,1.12103923878571,0.957854285616279
"2",200,0.7052545903,0.851025820875,1.00912490307143,0.808962308406977
"3",300,0.6648984293,0.796961320875,0.9796929245,0.765283725383721
"4",400,0.88013054955,0.810467274,0.997492617357143,0.873314783639535
"5",500,0.94955350705,0.835691977125,0.941341195928572,0.905849538290698
"6",600,0.93963641105,0.874350883375,0.936972510214286,0.914910463406976
"7",700,0.7102918448,0.779789320875,0.917910138785714,0.769949697709302
"8",800,0.76286928505,0.824900602125,0.947413160214286,0.815992731546512
"9",900,0.7859212458,0.816138852125,0.927511495928571,0.820214581895349
"10",1000,0.8691964103,0.791379758375,0.895653288785714,0.844548310732559
"11",1100,0.7107186703,0.773076133375,0.9234793745,0.768556910732558
"12",1200,0.84593871505,0.759904320875,0.914619581642857,0.825106523406976
"13",1300,0.9796403663,0.763650070875,0.850935267357143,0.878319891430233
"14",1400,0.84784256155,0.692186289625,0.893649038785714,0.797380817127907
"15",1500,0.83533231405,0.735402414625,0.883923303071429,0.806059256662791
"16",1600,1.18970246355,0.782274664625,0.916880645928572,0.99368856805814
"17",1700,1.0918820808,0.746958664625,0.928119388785714,0.936879441197675
"18",1800,1.1472269853,0.77024168025,0.930758795928571,0.971714375848837
"19",1900,1.0169455753,0.744013320875,0.958236395928571,0.905832079337209
"20",2000,0.6565109063,0.676994164625,0.974371095928572,0.715877265848837
"21",2100,0.6042421078,0.673614102125,0.9949632245,0.693660706081396
"22",2200,0.75462119905,0.667309195875,0.8854060245,0.743423564802325
"23",2300,0.88818261755,0.703535352125,0.902488660214286,0.821805548988372
"24",2400,0.85534042355,0.696272852125,0.961806717357143,0.813484212244186
"25",2500,0.7263844968,0.659991195875,0.867178567357143,0.724599977709303
"26",2600,0.8312876068,0.649229570875,0.818105210214286,0.761399110267442
"27",2700,0.94453646455,0.660360164625,0.8516832745,0.823680810383721
"28",2800,0.9231513478,0.644023383375,0.846796681642857,0.806859950267442
"29",2900,1.19297465055,0.689134289625,0.860532495928571,0.951380677127907
"30",3000,1.4258218918,0.690533602125,0.906501188785714,1.06768566956977
"31",3100,1.2907880803,0.676662508375,0.935720803071429,1.00447458980233
"32",3200,1.19380940905,0.619801727125,0.865085317357143,0.926711931081395
"33",3300,1.19583664655,0.603716633375,0.889827145928571,0.925697420616279
"34",3400,1.08097565155,0.563153445875,0.869759667357143,0.853913624104651
"35",3500,1.25326341305,0.579867320875,0.921965710214286,0.948765241081395
"36",3600,1.2349569213,0.633207789625,0.864262045928571,0.950704590267442
"37",3700,1.24925217655,0.586626070875,0.869821181642857,0.94092578922093
"38",3800,1.2244718843,0.553274883375,0.973420060214286,0.933855261430233
"39",3900,1.24709774455,0.603047945875,0.866014410214286,0.945414485965116
"40",4000,1.3670997953,0.563095852125,0.889248917357143,0.990145859569767
"41",4100,1.0116094838,0.533378758375,0.906601938785714,0.816568915848837
"42",4200,1.1506267853,0.593507508375,0.866145995928572,0.897015763058139
"43",4300,1.1024859278,0.522583039625,0.905454895928571,0.854633289802325
"44",4400,1.1834499478,0.571931570875,0.866644531642857,0.904335251430233
"45",4500,1.1964512508,0.550058477125,0.909128953071429,0.909159612127907
"46",4600,1.36546202605,0.552229383375,0.856887253071428,0.980072591313954
"47",4700,1.5376385423,0.603153258375,0.789306017357143,1.06810151398837
"48",4800,1.2163128103,0.54268455525,0.898388903071428,0.913905381662791
"49",4900,1.2911200473,0.511306852125,0.827259738785714,0.925444854686046
"50",5000,1.2254687428,0.484664539625,0.8784631245,0.8933313805
"51",5100,0.9853505178,0.474633633375,0.624612488785714,0.736591532825581
"52",5200,1.00585775555,0.4279577115,0.552941817357143,0.717094679453488
"53",5300,1.1138044718,0.442865320875,0.575730645928571,0.776559281197674
"54",5400,1.0921898753,0.430793352125,0.5233899245,0.753493502593023
"55",5500,1.0600871703,0.42557761775,0.5153996745,0.735320535151163
"56",5600,1.1897202018,0.402211914625,0.5528249745,0.793013243988372
"57",5700,1.18855574355,0.44178636775,0.552712788785714,0.807178750616279
"58",5800,1.1150496753,0.390567789625,0.486460045928571,0.743146475848837
"59",5900,1.3230725728,0.414210102125,0.522077488785714,0.854496639802325
"60",6000,1.3570899578,0.431342289625,0.534962695928571,0.878791038639535
"61",6100,0.98016493955,0.363293789625,0.535534788785714,0.678249835965116
"62",6200,0.9142543363,0.300750852125,0.489709831642857,0.616862073988372
"63",6300,0.8424428538,0.260576539625,0.437768395928571,0.5600572205
"64",6400,0.98550007905,0.311374477125,0.439284038785714,0.6457437555
"65",6500,1.0783004678,0.316015999,0.414097067357143,0.686533600267442
"66",6600,1.0787270913,0.304735052125,0.465621895928571,0.690922230965116
"67",6700,1.22208227855,0.3140180865,0.488942110214286,0.764849528523256
"68",6800,0.8634175153,0.316617727125,0.508735445928571,0.602218187476744
"69",6900,0.8111961953,0.303335695875,0.444992417357143,0.562610278174419
"70",7000,0.7734879778,0.247554249,0.529241417357143,0.538030638639535
"71",7100,0.8789437403,0.22203089275,0.469274653071429,0.567820736313954
"72",7200,0.8864825308,0.234090589625,0.507623888785714,0.582057378406977
"73",7300,0.6643882328,0.20464134275,0.508227781642857,0.467898153755814
"74",7400,0.6459981928,0.173001245875,0.452921160214286,0.438568183988372
"75",7500,0.7950552123,0.229363852125,0.4317557245,0.52542362677907
"76",7600,0.9003653878,0.215095724,0.341108603071429,0.554339524686047
"77",7700,0.7950681868,0.273359995875,0.3908007745,0.535133234686047
"78",7800,0.7401688443,0.238120133375,0.318856195928571,0.484774241662791
