"","time","NH","Tropical","SH","Global"
"88",8800,0.76343549965,-0.043081165967742,0.122201768538462,0.366553890857143
"89",8900,0.770912760625,0.0366293676774194,0.108095632230769,0.397348381452381
"90",9000,0.8474701329,0.0656821021935484,0.00583038769230769,0.42869935147619
"91",9100,0.9820045262,0.0656619723870968,-0.0385036217692308,0.485894703678572
"92",9200,0.7314923697,0.0404350272258065,0.0167034236923077,0.365837204047619
"93",9300,0.75161000105,0.0938492484516129,-0.00559970861538461,0.391677744428571
"94",9400,0.7881191298,0.153113481290323,0.0907590461538462,0.445847032285714
"95",9500,0.663304692333333,0.12337371516129,0.245499724846154,0.396204392698795
"96",9600,0.597091900974359,0.0817718363548387,0.200934515307692,0.342574214024096
"97",9700,0.605316352128205,0.0474649999032258,0.153401824538462,0.326180439144578
"98",9800,0.582117968974359,0.07756247878125,0.02184921,0.303198093345238
"99",9900,0.366160111025641,0.06699640375,0.077792052,0.207564594357143
"100",10000,0.361377537342105,0.09476003534375,0.101317485769231,0.217852950180723
"101",10100,0.291502756368421,0.11166276346875,-0.0135082833571429,0.172157109595238
"102",10200,0.132139814,0.12297522546875,0.1277104785,0.127859361831325
"103",10300,0.143474197297297,0.0824269251875,0.0458320734285714,0.103468143783133
"104",10400,0.040582312027027,0.0753929598125,0.213350382357143,0.0831448868915663
"105",10500,-0.0151057741388889,0.10533274265625,0.0865968190714286,0.0492584800365854
"106",10600,-0.247834649542857,0.154019582193548,0.131959287357143,-0.0256521957875
"107",10700,-0.3856170108,0.107240513258065,0.0997306261428571,-0.1096988837625
"108",10800,-0.618870880171429,0.0813874663225807,0.211458285785714,-0.2022131668625
"109",10900,-0.770403549142857,0.0783813183548387,0.138380744285714,-0.2824621616375
"110",11000,-0.814266823676471,-0.0307872276774194,0.0838467929285714,-0.347666088126583
"111",11100,-1.01682142323529,-0.0663724508709677,0.162801109214286,-0.434813403012658
"112",11200,-0.919632768090909,-0.0569532616451613,0.0238638614285714,-0.407427415358974
"113",11300,-0.94237916630303,-0.0127992508387097,-0.0878679358571429,-0.419556927769231
"114",11400,-1.38975396422581,-0.110765489129032,-0.00382003185714287,-0.612757677631579
"115",11500,-1.24561891532258,-0.196127554451613,-0.191691205642857,-0.623392334763158
"116",11600,-1.45742841551613,-0.19099054616129,-0.251162079142857,-0.718648117368421
"117",11700,-2.18562173753333,-0.244648897451613,-0.347900309142857,-1.04031163033333
"118",11800,-2.36287995363333,-0.167146448774194,-0.315287711571429,-1.07309288644
"119",11900,-2.85937552739286,-0.474023660225806,-0.390192749714286,-1.37287598260274
"120",12000,-2.83432889596296,-0.316735217258065,-0.5029165255,-1.29703476781944
"121",12100,-3.0892066822963,-0.323659934580645,-0.751244070714286,-1.44388132477778
"122",12200,-2.96638843696296,-0.346238668419355,-0.771992206071429,-1.41158024172222
"123",12300,-3.17626034025926,-0.29817000883871,-0.987794859214286,-1.51154760402778
"124",12400,-3.21408602766667,-0.359387820709677,-1.05733685407143,-1.56561196036111
"125",12500,-3.15275658396296,-0.603457262193548,-1.21919593035714,-1.67917147111111
"126",12600,-3.34325497751852,-0.507430260741935,-1.44158608591667,-1.76138936438571
"127",12700,-3.44175391255556,-0.69853752883871,-1.50201235033333,-1.89437381767143
"128",12800,-2.86963773925926,-0.74554470016129,-1.539196015,-1.70089224064286
"129",12900,-2.471569657,-0.755868219225806,-1.58556506133333,-1.55987251815714
"130",13000,-2.54973324211111,-0.771921594129032,-1.77488077925,-1.62958480437143
"131",13100,-2.66508094666667,-0.760725605483871,-1.94812144725,-1.69881623852857
"132",13200,-2.35265771744444,-0.701543966870968,-1.932381414,-1.54940283302857
"133",13300,-1.95559086533333,-0.65313127183871,-1.98026946683333,-1.38301794847143
"134",13400,-1.77412760548148,-0.684834569,-1.97804228441667,-1.32668320571429
"135",13500,-1.70217063974074,-0.602079806677419,-2.07556930191667,-1.27899875575714
"136",13600,-1.98125898922222,-0.780116445258064,-2.072619617,-1.46498625594286
"137",13700,-1.74209987596296,-0.72416268032258,-1.97408671166667,-1.33106828972857
"138",13800,-1.93652135903704,-0.811807206903226,-1.96722978358333,-1.44369796444286
"139",13900,-1.908623893,-0.741392659032258,-2.03548338508333,-1.41345454517143
"140",14000,-2.26679515903846,-0.853016186903226,-2.0741668145,-1.59811851743478
"141",14100,-1.90491997061538,-0.819015828516129,-1.99171467991667,-1.43214472578261
"142",14200,-1.78605533796154,-0.830746734548387,-2.1570512435,-1.42137974608696
"143",14300,-1.656631885,-0.833259566903226,-2.12479172408333,-1.36813009091304
"144",14400,-1.65087347492308,-0.974076497066667,-2.02655013108333,-1.41858245342647
"145",14500,-1.63716990957692,-1.02424856053333,-2.04967930425,-1.43955920758824
"146",14600,-2.41621321876,-1.1209684945,-2.25658215083333,-1.80766225543284
"147",14700,-3.58320949652,-0.942556345896552,-2.30246978258333,-2.19006073992424
"148",14800,-3.80029367756,-1.13592387237931,-2.37680750583333,-2.37077006527273
"149",14900,-3.76707251416,-1.10067176848276,-2.53179081316667,-2.37087551360606
"150",15000,-4.41540405513043,-1.12678901475,-2.59656678545455,-2.60752613420968
"151",15100,-4.31700650747826,-1.12640314375,-2.71665322781818,-2.59215521295161
"152",15200,-4.28411764943478,-1.08736891228571,-2.710799851,-2.5612876426129
"153",15300,-4.28301113821739,-1.19612935703704,-2.69297265472727,-2.62995816427869
"154",15400,-4.39189551856522,-1.20906596996296,-2.57131356009091,-2.65480044716393
"155",15500,-4.45710978921739,-1.19040663455556,-2.66291107372727,-2.68764796878689
"156",15600,-4.36884168047826,-1.27925884225926,-2.79088027372727,-2.71677099021311
"157",15700,-4.59009936560869,-1.36523844362963,-2.798452334,-2.83961801739344
"158",15800,-4.14458795726087,-1.36741346044444,-2.79624658290909,-2.67220326001639
"159",15900,-4.10199782513044,-1.35234010737037,-3.03130251718182,-2.69186000927869
"160",16000,-4.2952386766087,-1.35676760192593,-3.00157641827273,-2.76132058057377
"161",16100,-4.56084940508696,-1.40234117814815,-3.01716944290909,-2.88445265572131
"162",16200,-4.41353551426087,-1.49452630988889,-3.39991939054545,-2.93873181132787
"163",16300,-4.62395542121739,-1.62165124492593,-3.709158518,-3.13010331145902
"164",16400,-4.43480537504348,-1.64738219096296,-3.81658195363636,-3.08954498806558
"165",16500,-4.22640616726087,-1.60871502033333,-3.78271899436364,-2.98774682514754
"166",16600,-4.46226345204348,-1.56255316922222,-3.90967815590909,-3.07913860132787
"167",16700,-4.38687474908696,-1.68054019966667,-3.99654731963636,-3.11860205140984
"168",16800,-4.29752336243478,-1.7687886,-4.10774337163636,-3.1440246987541
"169",16900,-4.67559538226087,-1.88018570714815,-4.24585263290909,-3.36078830896721
"170",17000,-4.5034624623913,-1.98536303051852,-4.22470908818182,-3.3386268594918
"171",17100,-4.60670811678261,-2.03862859774074,-4.19512062718182,-3.39579648727869
"172",17200,-4.66047057069565,-2.00095096333333,-4.25393728772727,-3.40999687378689
"173",17300,-4.65625761126087,-2.00991027985185,-4.43243317163636,-3.44456176234426
"174",17400,-5.06126731508696,-2.06361734374074,-4.73216497890909,-3.67509231632787
"175",17500,-4.44805018973913,-2.10011807655556,-4.79361551445454,-3.47111660803279
"176",17600,-4.32102328726087,-2.16099411340741,-4.89680453854545,-3.46877420644262
"177",17700,-4.2345464746087,-2.10155401107407,-5.16992525618182,-3.45910991857377
"178",17800,-4.07137854721739,-2.09815923207407,-5.43982523145455,-3.44475546554098
"179",17900,-3.8872507623913,-2.12670382151852,-5.48777854445455,-3.39661204434426
"180",18000,-3.78176634569565,-2.11838241074074,-5.43231970609091,-3.34315520996721
"181",18100,-3.84552533378261,-2.19469379848148,-5.51556236109091,-3.41598362636066
"182",18200,-3.89512448352174,-2.27944742522222,-5.46046016427273,-3.4622623837541
"183",18300,-4.15484137221739,-2.29120041707407,-5.60514668972727,-3.59148158047541
"184",18400,-3.85722291717391,-2.34571948725926,-5.64757381790909,-3.51104697127869
"185",18500,-3.84994255317391,-2.40393349740741,-5.66016132181818,-3.53633865070492
"186",18600,-3.74954386995652,-2.41412534288889,-5.68742966672727,-3.50791179673771
"187",18700,-3.69050318252174,-2.39139115485185,-5.94017481809091,-3.52116487504918
"188",18800,-3.89242648526087,-2.42057627262963,-5.98240017881818,-3.61783230309836
"189",18900,-3.41616779321739,-2.48741751114815,-6.03956872781818,-3.47815390247541
"190",19000,-3.43166129630435,-2.56364171755556,-6.16193220827273,-3.53979984393443
"191",19100,-3.83743585386364,-2.58716589348148,-6.16814316409091,-3.7021107119
"192",19200,-3.98468520542857,-2.59749060785185,-6.05507018345455,-3.73587131769492
"193",19300,-3.85869739361905,-2.51579110048148,-6.08009858563636,-3.65830660035593
"194",19400,-3.89306179290476,-2.58264280977778,-6.078921383,-3.70091167335593
"195",19500,-3.98995236780952,-2.56526554834615,-6.13442232409091,-3.75800947493103
"196",19600,-3.97718245085714,-2.49557680169231,-6.18485190654545,-3.73171033248276
"197",19700,-3.96828577119048,-2.46120168507692,-5.99831711163636,-3.67770229715517
"198",19800,-3.79264069266667,-2.44604992161538,-5.89112531054546,-3.58698501593103
"199",19900,-3.96924009447619,-2.41226558976923,-5.83197790927273,-3.62456386758621
"200",20000,-3.9924718899,-2.40623199669231,-5.81451621936364,-3.62054645833333
"201",20100,-3.8607749334,-2.49116646915385,-5.88071422127273,-3.62585409298246
"202",20200,-4.19477870273684,-2.52216547673077,-5.67754338018182,-3.70946562373214
"203",20300,-4.63601791489474,-2.5792571115,-5.75594115263636,-3.901078177875
"204",20400,-4.77697379252632,-2.62001404696,-5.88105585381818,-4.0173539568
"205",20500,-4.85587418389474,-2.52269788520833,-5.90668004218182,-4.03295998524074
"206",20600,-4.14049521294737,-2.43896281154167,-5.70120889490909,-3.70218174753704
"207",20700,-4.37040011078947,-2.347385679,-5.79110800118182,-3.7606860447037
"208",20800,-4.48919887063158,-2.365233705375,-5.84708463054545,-3.82182071124074
"209",20900,-4.69366333589474,-2.42130984575,-5.80313866790909,-3.90973268568519
"210",21000,-4.49037113542105,-2.484949726,-5.86387450054545,-3.87886045375926
"211",21100,-4.48041948521053,-2.48109743017391,-5.90406140427273,-3.90826201056604
"212",21200,-4.81120539526316,-2.43764658036364,-5.80522675945455,-4.01728118523077
"213",21300,-5.06263347063158,-2.36206353180952,-5.83566778345455,-4.11736697505882
"214",21400,-5.06967024688889,-2.37167928838095,-5.74011898036364,-4.08401276568
"215",21500,-4.81617091772222,-2.37420936895238,-5.77765358563636,-4.00207325418
"216",21600,-4.96108476977778,-2.38659028757143,-5.71489232236364,-4.04563474882
"217",21700,-5.18544005677778,-2.32604219190476,-5.78264245136364,-4.11587748034
"218",21800,-4.92584341088889,-2.19852343985714,-5.83750898190909,-3.98093544868
"219",21900,-4.87181110133333,-2.12095592442105,-5.96249003845454,-4.0328781835625
"220",22000,-4.73051507933333,-2.1159953235,-5.94843795081818,-4.0142554193617
